STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
135880,99999, 20190826,   82.3, 8,   55.6, 8, 1016.0, 8,  982.7, 8,   6.2, 8,   5.6, 8,   7.8, 999.9,   99.0 ,  70.0 , 0.00G,999.9, 000000,
135880,99999, 20190827,   79.5, 8,   54.8, 8, 1017.3, 8,  983.2, 8,   6.2, 8,   5.3, 7,  11.7, 999.9,   97.0 ,  66.6 , 0.00G,999.9, 000010,
135880,99999, 20190828,   79.7, 8,   52.7, 8, 1017.2, 8,  983.1, 8,   6.2, 8,   3.9, 8,   5.8, 999.9,   96.4 ,  64.4 , 0.00G,999.9, 000000,
135880,99999, 20190829,   79.2, 8,   49.1, 8, 1016.7, 8,  982.2, 8,   6.2, 8,   4.2, 7,   5.8, 999.9,   96.4 ,  63.7 , 0.00G,999.9, 000000,
135880,99999, 20190830,   78.4, 7,   46.6, 7, 1016.9, 7,  982.7, 7,   6.2, 7,   3.6, 7,   5.8, 999.9,   95.0 ,  62.2 , 0.00G,999.9, 000000,
135880,99999, 20190831,   80.8, 7,   50.7, 7, 1014.5, 7,  980.6, 7,   6.2, 7,   3.6, 7,   5.8, 999.9,   96.4 ,  66.7 , 0.00G,999.9, 000000,
135880,99999, 20190901,   78.6, 6,   45.4, 6, 1012.2, 6,  978.2, 6,   6.2, 6,   4.2, 6,   5.8, 999.9,   93.2 ,  61.9 , 0.00G,999.9, 000000,
135880,99999, 20190902,   76.4, 8,   44.6, 8, 1012.6, 8,  978.5, 8,   6.2, 8,   4.2, 7,   7.8, 999.9,   95.4 ,  58.6 , 0.00G,999.9, 000000,
135880,99999, 20190903,   76.3, 8,   50.9, 8, 1014.4, 8,  979.6, 8,   6.2, 8,   4.4, 8,   9.7, 999.9,   93.0 ,  61.7 , 0.00G,999.9, 000000,
135880,99999, 20190904,   72.1, 7,   54.3, 7, 1015.9, 7,  981.2, 7,   6.2, 7,   5.5, 7,   7.8, 999.9,   83.3 ,  62.6 , 0.00G,999.9, 000000,
135880,99999, 20190905,   73.4, 8,   52.6, 8, 1012.3, 8,  978.2, 8,   6.2, 8,   3.6, 8,   5.8, 999.9,   90.9 ,  57.9 , 0.00G,999.9, 000000,
135880,99999, 20190906,   70.5, 6,   54.9, 6, 1014.8, 6,  980.4, 5,   6.2, 6,   3.9, 6,   7.8, 999.9,   91.2 ,  62.6 , 0.00G,999.9, 010010,
135880,99999, 20190907,   69.5, 8,   60.8, 8, 1016.3, 8,  981.7, 8,   6.2, 8,   3.2, 8,   7.8, 999.9,   79.9 ,  63.5 , 0.04G,999.9, 000000,
135880,99999, 20190908,   73.6, 7,   60.3, 7, 1015.6, 7,  981.1, 7,   6.2, 7,   4.4, 7,   5.8, 999.9,   87.6 ,  60.6 , 0.02G,999.9, 000010,
135880,99999, 20190909,   73.1, 8,   60.5, 8, 1014.0, 8,  979.7, 8,   6.2, 8,   3.9, 7,   5.8, 999.9,   85.1 ,  63.7 , 0.01G,999.9, 000000,
135880,99999, 20190910,   73.4, 7,   56.9, 7, 1014.7, 7,  980.4, 7,   6.2, 7,   4.7, 7,   5.8, 999.9,   89.8 ,  63.1 , 0.00G,999.9, 000000,
135880,99999, 20190911,   74.7, 8,   52.7, 8, 1018.1, 8,  983.6, 8,   6.2, 8,   3.9, 8,   5.8, 999.9,   87.8 ,  64.4 , 0.00G,999.9, 000000,
135880,99999, 20190912,   71.4, 8,   48.1, 8, 1022.8, 8,  987.9, 8,   6.2, 8,   6.3, 8,  11.7, 999.9,   85.3 ,  57.9 , 0.00G,999.9, 000000,
135880,99999, 20190913,   73.5, 7,   49.8, 7, 1024.5, 7,  989.8, 7,   6.2, 7,   7.8, 7,  11.7, 999.9,   84.7 ,  64.0 , 0.00G,999.9, 000000,
135880,99999, 20190914,   73.4, 8,   48.9, 8, 1024.6, 8,  989.7, 8,   8.5, 8,   7.0, 8,   9.7, 999.9,   85.1 ,  61.3 , 0.00G,999.9, 000000,
135880,99999, 20190915,   72.9, 8,   51.3, 8, 1021.5, 8,  988.6, 8,   6.2, 8,   4.4, 8,   5.8, 999.9,   86.7 ,  60.8 , 0.00G,999.9, 000000,
135880,99999, 20190916,   72.0, 8,   46.2, 8, 1017.8, 8,  983.2, 8,   6.2, 8,   3.9, 8,   5.8, 999.9,   90.0 ,  57.2 , 0.00G,999.9, 000000,
135880,99999, 20190917,   73.3, 8,   46.2, 8, 1014.7, 8,  979.7, 8,   6.2, 8,   3.4, 8,   5.8, 999.9,   93.9 ,  57.6 , 0.00G,999.9, 000000,
135880,99999, 20190918,   68.7, 6,   47.7, 6, 1016.0, 6,  981.1, 6,   7.2, 6,   9.1, 6,  17.5, 999.9,   84.2 ,  59.2*, 0.00E,999.9, 000000,
135880,99999, 20190919,   61.2, 7,   41.9, 7, 1020.2, 6,  984.8, 7,   6.2, 7,   8.0, 7,  17.5, 999.9,   72.5 ,  54.0*, 0.00G,999.9, 000000,
135880,99999, 20190920,   58.4, 8,   38.0, 7, 1023.4, 8,  987.6, 8,   6.2, 8,   6.6, 8,  11.7, 999.9,   71.4 ,  49.6*, 0.14G,999.9, 010000,
135880,99999, 20190921,   57.7, 7,   34.2, 7, 1025.3, 7,  989.5, 7,   7.1, 7,   4.4, 7,   5.8, 999.9,   74.7 ,  44.6 , 0.00G,999.9, 000000,
135880,99999, 20190922,   56.0, 5,   41.2, 5, 1021.3, 4,  986.3, 5,   6.2, 5,   3.9, 5,   5.8, 999.9,   79.5 ,  42.8 , 0.00G,999.9, 000000,
135880,99999, 20190923,   62.0, 7,   52.0, 7, 1016.2, 7,  981.1, 7,   6.2, 7,   2.9, 6,   5.8, 999.9,   73.6*,  55.4 , 0.00G,999.9, 010000,
135880,99999, 20190924,   61.0, 8,   59.9, 8, 1011.2, 8,  976.2, 8,   4.2, 8,   2.9, 8,   3.9, 999.9,   70.0 ,  55.2 , 0.45G,999.9, 010000,
135880,99999, 20190925,   64.8, 7,   56.9, 7, 1011.6, 7,  976.7, 7,   6.2, 7,   4.2, 7,   5.8, 999.9,   78.8 ,  57.2 , 0.19G,999.9, 000000,
135880,99999, 20190926,   67.3, 6,   55.5, 6, 1014.1, 6,  977.8, 6,   6.2, 6,   3.9, 6,   7.8, 999.9,   80.4 ,  57.7*, 0.00G,999.9, 000000,
135880,99999, 20190927,   66.1, 8,   49.9, 8, 1017.3, 8,  983.0, 8,   6.2, 8,   4.9, 8,   7.8, 999.9,   77.7 ,  58.3 , 0.00F,999.9, 000000,
135880,99999, 20190928,   64.9, 8,   49.5, 8, 1019.1, 8,  983.9, 8,   6.2, 8,   3.1, 7,   3.9, 999.9,   82.4 ,  50.9 , 0.00G,999.9, 000000,
135880,99999, 20190929,   68.0, 7,   52.6, 7, 1016.4, 7,  981.7, 7,   6.2, 7,   2.9, 6,   3.9, 999.9,   83.8*,  54.3 , 0.00G,999.9, 000000,
135880,99999, 20190930,   72.8, 6,   53.3, 6, 1011.2, 6,  976.8, 6,   6.2, 6,   3.9, 6,   7.8, 999.9,   87.1 ,  55.9 , 0.00G,999.9, 000000,
135880,99999, 20191001,   70.7, 8,   53.3, 8, 1012.5, 8,  978.1, 8,   6.2, 8,   3.3, 7,   5.8, 999.9,   85.1 ,  60.8 , 0.00G,999.9, 000000,
135880,99999, 20191002,   67.5, 6,   53.9, 6, 1009.3, 6,  974.8, 6,   6.2, 6,   3.2, 6,   3.9, 999.9,   84.2*,  57.6 , 0.00G,999.9, 000000,
135880,99999, 20191003,   64.0, 6,   51.1, 6, 1006.8, 6,  971.8, 6,   6.2, 6,   4.5, 6,   7.8, 999.9,   78.8 ,  57.7*, 0.00H,999.9, 010000,
135880,99999, 20191004,   53.5, 5,   45.6, 5, 1011.8, 5,  976.2, 5,   6.2, 5,   5.4, 5,   9.7, 999.9,   57.0*,  50.0 , 0.10G,999.9, 010000,
135880,99999, 20191005,   60.5, 6,   45.1, 6, 1010.1, 6,  975.0, 6,   6.2, 6,   2.7, 5,   3.9, 999.9,   68.4 ,  51.1 , 0.01G,999.9, 000000,
135880,99999, 20191006,   54.7, 8,   44.3, 8, 1013.7, 8,  978.1, 8,   6.2, 8,   4.2, 7,   7.8, 999.9,   68.4 ,  45.7 , 0.00G,999.9, 000000,
135880,99999, 20191007,   56.3, 7,   37.9, 7, 1013.2, 7,  977.8, 7,   6.2, 7,   3.6, 6,   5.8, 999.9,   68.7 ,  45.7 , 0.00G,999.9, 000000,
135880,99999, 20191008,   57.5, 8,   36.6, 8, 1020.5, 8,  984.8, 8,   6.2, 8,   4.6, 8,   7.8, 999.9,   68.0 ,  50.7*, 0.00G,999.9, 000000,
135880,99999, 20191009,   57.1, 7,   44.4, 7, 1022.3, 7,  986.6, 7,   6.2, 7,   3.6, 6,   5.8, 999.9,   73.2*,  42.8 , 0.00G,999.9, 000000,
135880,99999, 20191010,   65.8, 6,   52.8, 6, 1017.3, 6,  982.3, 6,   6.2, 6,   3.2, 6,   5.8, 999.9,   76.8 ,  49.5 , 0.00G,999.9, 000000,
135880,99999, 20191011,   60.4, 5,   49.9, 5, 1022.5, 5,  987.0, 5,   6.2, 5,   4.3, 5,   5.8, 999.9,   76.1 ,  57.9*, 0.00G,999.9, 000000,
135880,99999, 20191012,   62.9, 8,   49.5, 8, 1024.6, 8,  989.1, 8,   6.2, 8,   3.2, 8,   5.8, 999.9,   81.3 ,  50.0 , 0.00G,999.9, 000000,
135880,99999, 20191013,   68.5, 6,   53.3, 6, 1022.3, 6,  987.5, 6,   6.2, 6,   3.1, 5,   3.9, 999.9,   82.8 ,  53.2 , 0.00G,999.9, 000000,
135880,99999, 20191014,   65.1, 8,   51.9, 8, 1021.3, 8,  986.2, 8,   6.2, 8,   3.6, 7,   3.9, 999.9,   83.5 ,  51.8 , 0.00G,999.9, 000000,
135880,99999, 20191015,   62.3, 7,   49.8, 7, 1018.6, 7,  983.3, 7,   6.2, 7,   2.8, 7,   5.8, 999.9,   82.4 ,  51.1 , 0.00G,999.9, 000000,
135880,99999, 20191016,   64.6, 7,   49.0, 7, 1017.1, 7,  982.1, 7,   5.7, 7,   2.7, 5,   3.9, 999.9,   82.4 ,  50.2 , 0.00G,999.9, 000000,
135880,99999, 20191017,   64.2, 8,   47.3, 8, 1018.1, 8,  983.0, 8,   6.2, 8,   3.3, 7,   3.9, 999.9,   82.6 ,  50.7 , 0.00G,999.9, 000000,
135880,99999, 20191018,   63.3, 7,   49.0, 7, 1017.7, 7,  982.6, 7,   6.2, 7,   3.9, 5,   5.8, 999.9,   80.2 ,  50.7 , 0.00G,999.9, 000000,
135880,99999, 20191019,   64.2, 8,   51.5, 8, 1018.5, 8,  983.4, 8,   4.8, 8,   3.2, 8,   5.8, 999.9,   79.0 ,  52.3 , 0.00G,999.9, 000000,
135880,99999, 20191020,   65.0, 7,   52.1, 7, 1020.9, 7,  985.8, 7,   6.2, 7,   3.9, 6,   5.8, 999.9,   79.9 ,  51.3 , 0.00G,999.9, 000000,
135880,99999, 20191021,   64.0, 8,   50.1, 8, 1022.8, 8,  987.6, 8,   4.8, 8,   3.2, 6,   5.8, 999.9,   81.7 ,  50.5 , 0.00G,999.9, 000000,
135880,99999, 20191022,   63.7, 8,   46.8, 8, 1022.8, 8,  987.5, 8,   5.3, 8,   2.9, 6,   5.8, 999.9,   82.8 ,  49.5 , 0.00G,999.9, 000000,
135880,99999, 20191023,   61.5, 8,   43.1, 8, 1022.2, 8,  986.8, 8,   6.2, 8,   2.9, 8,   5.8, 999.9,   80.6 ,  49.3 , 0.00G,999.9, 000000,
135880,99999, 20191024,   59.0, 8,   41.0, 8, 1019.8, 7,  984.5, 7,   3.4, 8,   3.3, 7,   7.8, 999.9,   77.7 ,  43.7 , 0.00G,999.9, 000000,
135880,99999, 20191025,   64.8, 5,   39.8, 5, 1016.8, 5,  983.7, 5,   6.2, 5,   3.9, 5,   5.8, 999.9,   78.3 ,  50.2*, 0.00E,999.9, 000000,
135880,99999, 20191026,   59.2, 8,   40.6, 8, 1023.7, 8,  987.8, 8,   5.3, 8,   3.2, 8,   5.8, 999.9,   78.3 ,  45.9 , 0.00G,999.9, 000000,
135880,99999, 20191027,   59.2, 7,   37.5, 7, 1020.3, 7,  984.7, 7,   6.2, 7,   3.9, 7,   7.8, 999.9,   75.9 ,  44.8*, 0.00E,999.9, 000000,
135880,99999, 20191028,   57.9, 8,   33.3, 8, 1015.8, 8,  980.5, 8,   6.2, 8,   3.9, 6,   7.8, 999.9,   79.7 ,  41.0 , 0.00G,999.9, 000000,
135880,99999, 20191029,   54.7, 8,   33.0, 8, 1016.8, 8,  981.1, 8,   4.3, 8,   2.9, 8,   7.8, 999.9,   71.8 ,  38.8 , 0.00G,999.9, 000000,
135880,99999, 20191030,   49.5, 4,   39.6, 4, 1020.8, 4,  984.5, 4,   6.2, 4,   3.9, 4,   5.8, 999.9,   68.4 ,  39.9 , 0.00G,999.9, 000000,
135880,99999, 20191031,   50.7, 7,   42.3, 7, 1021.7, 7,  985.5, 7,   5.1, 7,   4.7, 7,   7.8, 999.9,   55.2 ,  48.9 , 0.00G,999.9, 000000,
135880,99999, 20191101,   50.5, 8,   40.5, 8, 1021.3, 8,  985.2, 8,   5.3, 8,   3.4, 8,   5.8, 999.9,   54.9 ,  46.9 , 0.00G,999.9, 000000,
135880,99999, 20191102,   53.5, 8,   45.4, 8, 1018.0, 8,  982.2, 8,   6.2, 8,   3.3, 7,   5.8, 999.9,   62.6 ,  49.8 , 0.00G,999.9, 000000,
135880,99999, 20191103,   56.5, 6,   50.8, 6, 1012.0, 6,  976.6, 6,   6.2, 6,   3.6, 6,   3.9, 999.9,   60.6 ,  51.4 , 0.00G,999.9, 000000,
135880,99999, 20191104,   58.2, 8,   51.5, 8, 1006.6, 8,  971.5, 8,   6.2, 8,   2.7, 8,   3.9, 999.9,   82.6 ,  51.8 , 0.00G,999.9, 000000,
135880,99999, 20191105,   57.6, 8,   45.3, 7, 1011.0, 8,  975.4, 7,   6.2, 8,   2.9, 8,   3.9, 999.9,   76.1 ,  44.2 , 0.00G,999.9, 000000,
135880,99999, 20191106,   61.3, 8,   48.9, 8, 1008.6, 8,  973.5, 8,   6.2, 8,   4.1, 8,   7.8, 999.9,   77.9 ,  47.3 , 0.00G,999.9, 000000,
135880,99999, 20191107,   56.6, 5,   55.3, 5, 1009.6, 5,  974.4, 5,   4.7, 5,   3.5, 5,   5.8, 999.9,   58.6*,  54.5 , 0.08G,999.9, 010000,
135880,99999, 20191108,   58.2, 6,   54.8, 6, 1011.5, 6,  976.3, 6,   6.2, 6,   2.9, 6,   3.9, 999.9,   66.0 ,  52.0*, 0.42G,999.9, 000000,
135880,99999, 20191109,   51.4, 8,   49.2, 8, 1015.6, 8,  979.8, 8,   3.8, 8,   2.2, 7,   3.9, 999.9,   58.3 ,  46.2 , 0.00G,999.9, 100000,
135880,99999, 20191110,   53.8, 7,   48.8, 6, 1011.8, 6,  976.4, 6,   5.7, 7,   4.4, 7,   7.8, 999.9,   62.4*,  47.5*, 0.22G,999.9, 010000,
135880,99999, 20191111,   49.9, 7,   43.2, 7, 1018.4, 7,  982.6, 7,   6.2, 7,   2.8, 7,   3.9, 999.9,   61.5*,  41.0 , 0.05G,999.9, 000000,
135880,99999, 20191112,   53.3, 8,   48.9, 8, 1013.1, 8,  977.4, 8,   6.2, 8,   5.3, 7,  11.7, 999.9,   63.9 ,  44.6 , 0.00G,999.9, 010000,
135880,99999, 20191113,   57.2, 8,   52.4, 8, 1008.4, 8,  973.3, 8,   6.2, 8,   4.1, 8,   9.7, 999.9,   64.4 ,  54.0*, 0.18G,999.9, 000000,
135880,99999, 20191114,   53.6, 7,   50.1, 7, 1011.1, 7,  975.5, 7,   6.2, 7,   3.1, 7,   3.9, 999.9,   63.5 ,  50.7 , 0.00G,999.9, 000000,
135880,99999, 20191115,   51.9, 8,   47.6, 8, 1016.8, 8,  981.2, 8,   5.3, 8,   2.8, 7,   3.9, 999.9,   62.6 ,  45.0 , 0.00G,999.9, 000000,
135880,99999, 20191116,   51.2, 7,   47.6, 7, 1021.7, 7,  985.6, 7,   4.6, 7,   4.2, 6,   5.8, 999.9,   64.0 ,  45.5 , 0.00G,999.9, 000000,
135880,99999, 20191117,   50.6, 7,   47.2, 7, 1018.9, 7,  983.0, 7,   3.0, 7,   2.9, 6,   3.9, 999.9,   60.3 ,  42.8 , 0.00G,999.9, 100000,
135880,99999, 20191118,   55.4, 8,   49.6, 8, 1018.1, 8,  982.4, 8,   4.8, 8,   3.6, 8,   5.8, 999.9,   66.6 ,  49.8 , 0.02G,999.9, 010000,
135880,99999, 20191119,   52.4, 8,   46.4, 8, 1022.8, 8,  986.7, 8,   4.8, 8,   3.9, 8,   5.8, 999.9,   60.8 ,  44.6 , 0.00G,999.9, 000000,
135880,99999, 20191120,   54.5, 7,   52.1, 7, 1016.0, 7,  980.7, 7,   3.6, 7,   3.2, 6,   3.9, 999.9,   61.2 ,  50.9 , 0.38G,999.9, 010000,
135880,99999, 20191121,   50.9, 8,   47.6, 8, 1016.8, 8,  980.9, 8,   3.4, 8,   2.8, 7,   3.9, 999.9,   59.0 ,  46.6*, 0.16G,999.9, 000000,
135880,99999, 20191122,   50.0, 7,   46.4, 7, 1017.3, 7,  981.3, 7,   6.2, 7,   3.5, 5,   3.9, 999.9,   54.7 ,  45.3 , 0.00G,999.9, 000000,
135880,99999, 20191123,   49.4, 6,   44.8, 6, 1019.2, 6,  983.1, 6,   6.2, 6,   2.4, 4,   3.9, 999.9,   59.5 ,  46.0 , 0.00G,999.9, 000000,
135880,99999, 20191124,   48.3, 7,   44.8, 7, 1016.5, 7,  981.7, 7,   4.6, 7,   2.9, 6,   3.9, 999.9,   53.6 ,  44.4 , 0.00G,999.9, 000000,
135880,99999, 20191125,   50.8, 8,   45.8, 8, 1009.7, 8,  974.2, 8,   6.2, 8,   3.4, 8,   5.8, 999.9,   53.1 ,  48.4*, 0.00G,999.9, 010000,
135880,99999, 20191126,   49.8, 6,   44.2, 6, 1010.7, 6,  974.9, 6,   6.2, 6,   4.5, 6,   5.8, 999.9,   54.7 ,  46.2*, 0.30G,999.9, 010000,
135880,99999, 20191127,   48.1, 7,   42.7, 7, 1013.5, 7,  977.5, 7,   5.7, 7,   2.9, 6,   3.9, 999.9,   56.3 ,  43.3 , 0.00G,999.9, 000000,
135880,99999, 20191128,   50.6, 8,   45.8, 8, 1010.8, 8,  975.0, 8,   3.9, 8,   3.6, 7,   5.8, 999.9,   58.6 ,  44.1 , 0.00G,999.9, 000000,
135880,99999, 20191129,   53.2, 7,   45.7, 7, 1010.5, 7,  974.9, 7,   5.0, 7,   3.6, 7,   7.8, 999.9,   62.1 ,  46.6 , 0.09G,999.9, 000000,
135880,99999, 20191130,   46.4, 9,   38.0, 9, 1017.0, 9,  980.7, 9,   5.8, 9,   6.9, 9,  11.7, 999.9,   53.8 ,  41.0*, 0.21G,999.9, 010000,
135880,99999, 20191201,   37.9, 7,   23.7, 7, 1027.7, 6,  990.2, 7,   6.2, 7,   3.1, 7,   3.9, 999.9,   48.4 ,  31.3 , 0.01G,999.9, 000000,
135880,99999, 20191202,   33.2, 7,   27.6, 7, 1026.2, 6,  988.2, 7,   5.7, 7,   2.2, 7,   3.9, 999.9,   38.7*,  23.2 , 0.00G,999.9, 000000,
135880,99999, 20191203,   35.9, 6,   30.0, 6, 1023.4, 6,  986.2, 6,   5.4, 6,   3.6, 6,   7.8, 999.9,   38.3*,  33.4*, 0.00G,999.9, 000000,
135880,99999, 20191204,   37.9, 5,   27.4, 5, 1029.5, 5,  992.2, 5,   6.2, 5,   4.7, 5,   5.8, 999.9,   45.7 ,  31.6 , 0.04G,999.9, 000000,
135880,99999, 20191205,   35.3, 8,   28.2, 8, 1031.1, 6,  993.5, 7,   4.7, 8,   2.9, 8,   3.9, 999.9,   45.3 ,  27.0 , 0.00G,999.9, 000000,
135880,99999, 20191206,   39.2, 8,   32.3, 7, 1027.7, 8,  990.5, 7,   4.2, 8,   2.5, 7,   3.9, 999.9,   45.5*,  34.2 , 0.00G,999.9, 000000,
135880,99999, 20191207,   40.7, 8,   37.8, 8, 1020.7, 8,  984.6, 8,   4.0, 8,   1.9, 5,   1.9, 999.9,   46.8 ,  35.4 , 0.03G,999.9, 010000,
135880,99999, 20191208,   45.8, 7,   40.9, 7, 1021.2, 7,  984.7, 7,   4.6, 7,   3.1, 7,   5.8, 999.9,   58.3 ,  40.1*, 0.04G,999.9, 000000,
135880,99999, 20191209,   38.8, 7,   37.1, 7, 1017.0, 7,  980.1, 7,   2.7, 7,   2.2, 7,   3.9, 999.9,   41.4 ,  35.2 , 0.02G,999.9, 000000,
135880,99999, 20191210,   41.2, 8,   39.1, 8, 1013.2, 8,  976.7, 8,   2.8, 8,   3.3, 7,   5.8, 999.9,   45.0 ,  38.3 , 0.00G,999.9, 010000,
135880,99999, 20191211,   41.6, 7,   38.0, 7, 1014.4, 7,  977.9, 7,   5.7, 7,   5.5, 7,   5.8, 999.9,   43.2*,  40.3*, 0.23G,999.9, 010000,
135880,99999, 20191212,   42.5, 6,   39.4, 6, 1007.9, 6,  971.7, 6,   4.3, 6,   2.3, 6,   3.9, 999.9,   46.6 ,  39.0 , 0.01G,999.9, 000000,
135880,99999, 20191213,   42.3, 8,   39.4, 8, 1001.8, 8,  965.8, 8,   4.3, 8,   3.3, 7,   5.8, 999.9,   49.3 ,  38.3*, 0.00G,999.9, 000000,
135880,99999, 20191214,   44.3, 7,   41.6, 7, 1002.7, 5,  965.4, 7,   4.1, 7,   4.9, 6,   7.8, 999.9,   53.6 ,  38.3 , 0.04G,999.9, 010000,
135880,99999, 20191215,   41.6, 7,   38.0, 7, 1020.8, 7,  984.0, 7,   3.2, 7,   3.9, 7,   5.8, 999.9,   50.9 ,  33.8 , 0.02G,999.9, 100000,
135880,99999, 20191216,   37.9, 6,   37.1, 5, 1027.7, 6,  990.4, 6,   2.1, 6,   2.7, 5,   3.9, 999.9,   47.1 ,  34.0*, 0.00G,999.9, 100000,
135880,99999, 20191217,   38.5, 8,   37.3, 8, 1028.4, 8,  991.0, 8,   3.1, 8,   2.9, 6,   3.9, 999.9,   42.6 ,  32.7 , 0.00G,999.9, 100000,
135880,99999, 20191218,   36.5, 8,   35.7, 8, 1030.5, 8,  993.0, 8,   2.3, 8,   2.8, 7,   3.9, 999.9,   41.0 ,  35.2 , 0.00G,999.9, 000000,
135880,99999, 20191219,   35.9, 8,   35.1, 8, 1031.0, 8,  993.5, 8,   1.4, 8,   3.9, 6,   5.8, 999.9,   37.8 ,  34.5 , 0.00G,999.9, 000000,
135880,99999, 20191220,   40.9, 7,   38.0, 7, 1021.9, 6,  985.1, 6,   3.6, 7,   3.3, 7,   5.8, 999.9,   44.4 ,  37.2*, 0.00E,999.9, 000000,
135880,99999, 20191221,   44.9, 5,   43.1, 5, 1012.9, 5,  976.7, 5,   3.0, 5,   3.1, 5,   3.9, 999.9,   49.3*,  42.1 , 0.00G,999.9, 000000,
135880,99999, 20191222,   49.3, 8,   46.6, 8,  998.8, 8,  963.3, 8,   5.3, 8,   4.2, 7,   5.8, 999.9,   54.5 ,  45.1 , 0.00G,999.9, 010000,
135880,99999, 20191223,   47.2, 6,   39.4, 6,  998.9, 6,  961.6, 6,   3.7, 6,   4.5, 6,   9.7, 999.9,   51.1 ,  42.8 , 0.62G,999.9, 010000,
135880,99999, 20191224,   46.9, 8,   31.1, 8, 1018.6, 8,  973.3, 7,   6.2, 8,  10.9, 8,  21.4, 999.9,   48.9 ,  43.3 , 0.02G,999.9, 010000,
135880,99999, 20191225,   44.4, 8,   29.7, 8, 1014.9, 8,  976.1, 8,   6.2, 8,   6.1, 8,   9.7, 999.9,   52.3 ,  35.6 , 0.00G,999.9, 000000,
135880,99999, 20191226,   44.9, 8,   30.8, 8, 1021.8, 8,  981.7, 8,   6.9, 8,   8.5, 8,  15.5, 999.9,   50.7 ,  41.4 , 0.00G,999.9, 000000,
135880,99999, 20191227,   40.0, 7,   25.4, 7, 1022.8, 6,  985.6, 7,   6.2, 7,   5.3, 7,   9.7, 999.9,   49.5 ,  35.6 , 0.00G,999.9, 000000,
135880,99999, 20191228,   36.8, 8,   27.5, 8, 1023.6, 8,  986.4, 8,   5.7, 8,   8.0, 8,  11.7, 999.9,   39.6 ,  34.7 , 0.00F,999.9, 001000,
135880,99999, 20191229,   33.7, 8,   22.3, 8, 1028.9, 8,  991.4, 8,   6.2, 8,   6.6, 8,  11.7, 999.9,   36.3 ,  31.3 , 0.00G,999.9, 000000,
135880,99999, 20191230,   32.2, 6,   21.9, 6, 1032.7, 6,  995.3, 6,   6.2, 6,  10.0, 6,  15.5, 999.9,   36.5 ,  30.7*, 0.00E,999.9, 000000,
135880,99999, 20191231,   32.3, 8,   20.8, 8, 1031.8, 8,  993.8, 8,   3.9, 8,   3.9, 8,   7.8, 999.9,   43.3 ,  22.8 , 0.00G,999.9, 000000,
135880,99999, 20200101,   38.6, 8,   23.5, 8, 1030.4, 8,  993.1, 8,   4.8, 8,   6.3, 8,  13.6, 999.9,   46.8 ,  31.1 , 0.00F,999.9, 000000,
135880,99999, 20200102,   34.7, 8,   23.2, 8, 1033.5, 8,  995.8, 8,   6.2, 8,   4.4, 8,   9.7, 999.9,   45.9 ,  28.4 , 0.00G,999.9, 000000,
135880,99999, 20200103,   34.4, 6,   20.8, 6, 1028.5, 6,  991.1, 6,   5.0, 6,   3.9, 6,   5.8, 999.9,   50.9 ,  23.9 , 0.00G,999.9, 000000,
135880,99999, 20200104,   35.4, 8,   21.7, 8, 1023.3, 8,  985.9, 8,   3.7, 8,   2.7, 8,   3.9, 999.9,   47.1 ,  23.9 , 0.00G,999.9, 000000,
135880,99999, 20200105,   37.6, 8,   26.0, 8, 1021.5, 8,  983.4, 8,   6.2, 8,   7.0, 8,   9.7, 999.9,   43.2 ,  32.7*, 0.01G,999.9, 010000,
135880,99999, 20200106,   33.4, 7,   18.7, 7, 1027.9, 7,  990.3, 7,   6.2, 7,   9.2, 7,  11.7, 999.9,   38.1 ,  27.7 , 0.00G,999.9, 000000,
135880,99999, 20200107,   33.1, 7,   18.1, 7, 1028.8, 7,  990.8, 7,   6.2, 7,   7.1, 6,  13.6, 999.9,   42.3 ,  27.1 , 0.00G,999.9, 000000,
135880,99999, 20200108,   31.1, 8,   13.6, 8, 1032.2, 8,  993.9, 8,   5.3, 8,   4.2, 6,   7.8, 999.9,   44.8 ,  21.2 , 0.00G,999.9, 000000,
135880,99999, 20200109,   29.9, 8,   18.0, 7, 1030.7, 8,  993.0, 8,   6.2, 8,   2.9, 8,   5.8, 999.9,   44.8 ,  19.8 , 0.00G,999.9, 000000,
135880,99999, 20200110,   37.0, 7,   22.9, 7, 1025.7, 7,  988.5, 7,   4.6, 7,   3.2, 6,   7.8, 999.9,   50.4 ,  25.7 , 0.00G,999.9, 000000,
135880,99999, 20200111,   37.8, 7,   27.0, 7, 1027.0, 6,  989.8, 7,   5.1, 7,   3.3, 7,   5.8, 999.9,   51.3 ,  27.7 , 0.00G,999.9, 000000,
135880,99999, 20200112,   36.9, 8,   35.7, 7, 1030.4, 8,  992.9, 8,   3.3, 8,   1.9, 7,   1.9, 999.9,   39.0 ,  35.2*, 0.09G,999.9, 010000,
135880,99999, 20200113,   35.0, 6,   34.1, 6, 1030.2, 6,  992.8, 6,   1.3, 6,   2.3, 6,   3.9, 999.9,   36.0 ,  34.5*, 0.00G,999.9, 100000,
